ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,MONTHS_BALANCE,STATUS
5024988,M,Y,Y,1,270000.0,State servant,Secondary / secondary special,Married,House / apartment,-18871,-3928,1,0,0,0,Drivers,3.0,0,C
5024989,M,N,N,0,81000.0,Working,Secondary / secondary special,Married,With parents,-11352,-671,1,1,0,0,Laborers,2.0,0,C
5024992,F,N,Y,0,360000.0,State servant,Secondary / secondary special,Widow,House / apartment,-18190,-11202,1,0,0,0,Core staff,1.0,0,C
5024999,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-9995,-1523,1,0,0,0,Sales staff,2.0,0,C
5025000,M,Y,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-20483,-792,1,0,0,0,Drivers,2.0,0,1
5025001,F,N,N,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14074,-4720,1,1,1,0,Core staff,1.0,0,C
5025002,F,N,N,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14074,-4720,1,1,1,0,Core staff,1.0,0,C
5025003,F,N,N,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14074,-4720,1,1,1,0,Core staff,1.0,0,C
5025010,F,N,N,1,157500.0,Commercial associate,Higher education,Single / not married,House / apartment,-14619,-124,1,0,0,0,Laborers,2.0,0,C
5025012,F,Y,N,0,112500.0,Commercial associate,Higher education,Married,House / apartment,-12668,-2498,1,0,0,1,Laborers,2.0,0,C
5025013,F,N,N,0,117000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15607,-2437,1,0,0,0,Sales staff,2.0,0,C
5025014,F,Y,N,0,180000.0,Working,Higher education,Married,House / apartment,-13264,-397,1,0,0,0,Laborers,2.0,0,0
5025015,M,Y,N,0,256500.0,Working,Secondary / secondary special,Married,House / apartment,-13694,-246,1,1,0,0,Laborers,2.0,0,C
5025016,M,Y,N,0,256500.0,Working,Secondary / secondary special,Married,House / apartment,-13694,-246,1,1,0,0,Laborers,2.0,0,C
5025017,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13295,-975,1,0,0,0,Laborers,1.0,0,C
5025018,F,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,-10117,-1158,1,0,0,0,Core staff,3.0,0,C
5025030,F,Y,N,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18652,-5633,1,0,1,0,Laborers,2.0,0,X
5025032,F,Y,N,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18652,-5633,1,0,1,0,Laborers,2.0,0,0
5025035,F,N,N,0,180000.0,Working,Higher education,Widow,House / apartment,-19190,-1159,1,1,1,0,Sales staff,1.0,0,0
5025036,M,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15081,-823,1,1,0,0,Laborers,1.0,0,0
5025043,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-16743,-8066,1,0,1,0,Medicine staff,2.0,0,C
5025045,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16199,-3411,1,1,0,0,Private service staff,2.0,0,C
5025049,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14926,-1281,1,1,1,0,High skill tech staff,2.0,0,C
5025051,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15157,-8189,1,0,0,0,Laborers,3.0,0,C
5025061,M,Y,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,-11728,-3199,1,0,0,0,High skill tech staff,2.0,0,C
5025062,M,Y,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,-11728,-3199,1,0,0,0,High skill tech staff,2.0,0,0
5025064,M,N,Y,1,360000.0,State servant,Higher education,Civil marriage,House / apartment,-18862,-7093,1,0,0,1,Core staff,3.0,0,C
5025066,M,Y,Y,2,531000.0,State servant,Higher education,Married,House / apartment,-15173,-7916,1,0,0,0,Managers,4.0,0,C
5025069,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11511,-3806,1,0,0,0,Core staff,3.0,0,C
5025074,F,N,Y,0,171000.0,Working,Secondary / secondary special,Married,House / apartment,-18839,-7551,1,1,1,0,Managers,2.0,0,0
5025078,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-15206,-3563,1,0,0,0,Laborers,1.0,0,C
5025080,F,Y,N,0,675000.0,Commercial associate,Higher education,Separated,House / apartment,-15733,-6486,1,1,1,0,Core staff,1.0,0,C
5025087,F,N,Y,0,94500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-9711,-1403,1,0,0,0,Sales staff,2.0,0,C
5025092,M,Y,N,3,90000.0,Working,Lower secondary,Separated,With parents,-13608,-1461,1,1,0,0,Drivers,4.0,0,0
5025095,M,N,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-9812,-338,1,0,0,0,Sales staff,1.0,0,0
5025097,F,N,Y,0,315000.0,Working,Secondary / secondary special,Separated,House / apartment,-13375,-793,1,0,0,0,Cooking staff,1.0,0,X
5025098,M,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15233,-246,1,0,0,0,Laborers,1.0,0,0
5025100,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16596,-427,1,0,0,0,Sales staff,2.0,0,C
5025101,F,N,Y,0,126000.0,Working,Higher education,Married,House / apartment,-11374,-761,1,0,0,0,High skill tech staff,2.0,0,0
5025102,F,N,Y,0,130500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14697,-1767,1,0,0,0,Sales staff,2.0,0,C
5025104,M,Y,Y,2,270000.0,Commercial associate,Incomplete higher,Married,House / apartment,-15934,-3684,1,1,0,0,Managers,4.0,0,0
5025106,M,Y,Y,2,270000.0,Commercial associate,Incomplete higher,Married,House / apartment,-15934,-3684,1,1,0,0,Managers,4.0,0,0
5025107,F,N,Y,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11722,-3653,1,0,0,0,Medicine staff,2.0,0,C
5025109,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-18259,-703,1,0,0,0,Drivers,2.0,0,X
5025110,M,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14902,-3837,1,0,0,0,Laborers,2.0,0,C
5025114,F,N,Y,0,112500.0,Working,Secondary / secondary special,Widow,House / apartment,-22650,-14338,1,0,0,0,Laborers,1.0,0,X
5025115,F,Y,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17103,-1493,1,0,0,0,Cooking staff,2.0,0,C
5025117,M,Y,N,1,405000.0,Working,Higher education,Married,House / apartment,-12991,-731,1,0,0,0,Managers,3.0,0,C
5025119,F,N,Y,0,112500.0,State servant,Higher education,Married,House / apartment,-13513,-6394,1,0,1,0,Core staff,2.0,0,X
5025120,F,N,Y,0,112500.0,State servant,Higher education,Married,House / apartment,-13513,-6394,1,0,1,0,Core staff,2.0,0,C
5025121,F,N,Y,0,112500.0,State servant,Higher education,Married,House / apartment,-13513,-6394,1,0,1,0,Core staff,2.0,0,0
5025124,F,Y,Y,0,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,-17211,-3076,1,0,0,1,High skill tech staff,2.0,0,0
5025135,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12366,-3653,1,1,1,0,Drivers,2.0,0,C
5025143,F,N,Y,0,387000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18147,-642,1,0,0,0,Sales staff,1.0,0,C
5025144,F,N,Y,0,387000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18147,-642,1,0,0,0,Sales staff,1.0,0,X
5025145,F,N,Y,0,387000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18147,-642,1,0,0,0,Sales staff,1.0,0,C
5025146,F,N,Y,0,387000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18147,-642,1,0,0,0,Sales staff,1.0,0,X
5025148,F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-15010,-884,1,0,0,0,Managers,3.0,0,C
5025153,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,With parents,-16174,-277,1,0,0,0,Sales staff,2.0,0,C
5025158,M,Y,Y,0,270000.0,Working,Higher education,Single / not married,House / apartment,-9918,-428,1,0,0,0,Managers,1.0,0,C
5025163,F,Y,Y,1,112500.0,Working,Secondary / secondary special,Widow,House / apartment,-16596,-8859,1,0,0,0,Laborers,2.0,0,C
5025167,M,Y,N,1,450000.0,Working,Secondary / secondary special,Married,House / apartment,-16912,-2072,1,0,0,0,Laborers,3.0,0,0
5025172,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16625,-2011,1,0,1,1,Core staff,2.0,0,C
5025175,F,Y,Y,0,112500.0,Commercial associate,Higher education,Single / not married,House / apartment,-8488,-611,1,0,0,0,Accountants,1.0,0,C
5025185,M,Y,N,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,-9076,-1281,1,0,0,0,Laborers,4.0,0,X
5025192,F,N,N,1,112500.0,Working,Secondary / secondary special,Civil marriage,With parents,-12822,-2773,1,0,0,0,Laborers,3.0,0,1
5025194,F,Y,Y,0,180000.0,Commercial associate,Higher education,Widow,House / apartment,-19489,-5329,1,0,1,0,Managers,1.0,0,C
5025195,M,Y,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,-21109,-8555,1,0,0,0,Laborers,2.0,0,C
5025199,M,N,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-12736,-4690,1,0,0,0,Core staff,2.0,0,C
5025200,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16557,-2834,1,0,0,0,Sales staff,1.0,0,0
5025201,M,Y,N,0,1125000.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,-15960,-1646,1,0,0,0,Managers,2.0,0,0
5025204,F,N,N,0,247500.0,Working,Secondary / secondary special,Married,Municipal apartment,-19923,-3229,1,0,0,0,Sales staff,2.0,0,C
5025207,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9901,-124,1,0,0,0,Drivers,3.0,0,X
5025213,M,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,-8527,-581,1,0,1,0,Drivers,1.0,0,C
5025215,F,N,Y,0,225000.0,Working,Higher education,Widow,House / apartment,-21861,-10777,1,0,0,0,Cooking staff,1.0,0,X
5025219,F,N,Y,1,184500.0,Working,Secondary / secondary special,Married,House / apartment,-11631,-5055,1,0,0,0,Laborers,3.0,0,0
5025222,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-18770,-124,1,0,0,0,Laborers,2.0,0,0
5025233,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-18770,-124,1,0,0,0,Laborers,2.0,0,X
5025223,M,Y,N,1,283500.0,Commercial associate,Higher education,Married,Municipal apartment,-14257,-6060,1,0,1,0,High skill tech staff,3.0,0,0
5025225,F,Y,N,1,202500.0,Working,Higher education,Married,House / apartment,-10636,-915,1,0,0,0,Sales staff,3.0,0,C
5025234,F,N,N,0,36000.0,Working,Secondary / secondary special,Separated,Municipal apartment,-14846,-154,1,1,0,0,Cleaning staff,1.0,0,X
5025238,F,N,Y,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-17587,-3411,1,0,0,0,Cleaning staff,2.0,0,0
5025239,F,N,Y,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-17587,-3411,1,0,0,0,Cleaning staff,2.0,0,0
5025245,M,Y,N,0,270000.0,Working,Higher education,Married,House / apartment,-11812,-642,1,0,0,0,High skill tech staff,2.0,0,C
5025257,F,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-11688,-2803,1,0,1,0,Core staff,4.0,0,C
5025662,F,N,N,2,180000.0,State servant,Higher education,Married,House / apartment,-11075,-2808,1,1,0,0,Core staff,4.0,0,C
5025682,F,Y,N,1,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-14599,-2108,1,1,1,0,Medicine staff,3.0,0,C
5025683,F,Y,N,1,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-14599,-2108,1,1,1,0,Medicine staff,3.0,0,C
5025722,F,N,N,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13800,-922,1,0,0,0,Sales staff,1.0,0,X
5025740,F,Y,N,0,216000.0,Working,Higher education,Married,Municipal apartment,-11974,-282,1,0,1,0,Sales staff,2.0,0,X
5025741,F,Y,N,0,216000.0,Working,Higher education,Married,Municipal apartment,-11974,-282,1,0,1,0,Sales staff,2.0,0,0
5025793,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-18506,-3630,1,0,0,0,Core staff,2.0,0,0
5025832,F,Y,Y,1,270000.0,Working,Higher education,Married,House / apartment,-10416,-3661,1,0,0,0,Laborers,3.0,0,0
5025833,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18526,-8624,1,0,0,0,Low-skill Laborers,2.0,0,C
5025929,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-18364,-1227,1,0,0,0,Sales staff,2.0,0,0
5025963,F,N,Y,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,-13520,-5488,1,0,0,0,Core staff,2.0,0,0
5025981,M,N,N,1,189000.0,Working,Secondary / secondary special,Married,House / apartment,-11700,-404,1,0,0,0,Managers,3.0,0,1
5026054,M,Y,Y,1,315000.0,Working,Higher education,Married,House / apartment,-10580,-2566,1,0,0,0,Core staff,3.0,0,C
5026055,M,Y,Y,1,315000.0,Working,Higher education,Married,House / apartment,-10580,-2566,1,0,0,0,Core staff,3.0,0,C
5026113,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10127,-831,1,0,0,0,Sales staff,2.0,0,C
5026118,F,N,Y,0,270000.0,Commercial associate,Higher education,Married,House / apartment,-21058,-2749,1,0,1,0,Accountants,2.0,0,C
5026119,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16277,-6979,1,0,0,0,High skill tech staff,2.0,0,C
5026120,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16277,-6979,1,0,0,0,High skill tech staff,2.0,0,C
5026121,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16277,-6979,1,0,0,0,High skill tech staff,2.0,0,C
5026122,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16277,-6979,1,0,0,0,High skill tech staff,2.0,0,C
5026123,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16277,-6979,1,0,0,0,High skill tech staff,2.0,0,C
5026124,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16277,-6979,1,0,0,0,High skill tech staff,2.0,0,C
5026125,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16277,-6979,1,0,0,0,High skill tech staff,2.0,0,C
5026144,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-23734,-6067,1,0,0,0,Managers,2.0,0,C
5026145,F,N,Y,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-17474,-313,1,0,0,0,Sales staff,2.0,0,0
5026146,F,N,Y,1,202500.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,-13539,-1653,1,1,1,0,Core staff,3.0,0,0
5026147,F,N,Y,1,202500.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,-13539,-1653,1,1,1,0,Core staff,3.0,0,X
5026151,F,N,Y,1,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-16425,-2842,1,0,0,0,Managers,3.0,0,0
5026154,F,N,Y,1,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-16425,-2842,1,0,0,0,Managers,3.0,0,0
5026161,F,Y,Y,0,540000.0,Working,Higher education,Separated,House / apartment,-13151,-3725,1,0,0,0,Accountants,1.0,0,X
5026162,F,Y,Y,0,540000.0,Working,Higher education,Separated,House / apartment,-13151,-3725,1,0,0,0,Accountants,1.0,0,X
5026181,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19171,-7804,1,1,0,0,Laborers,2.0,0,X
5026190,M,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17968,-895,1,1,0,0,Laborers,2.0,0,X
5026191,M,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17968,-895,1,1,0,0,Laborers,2.0,0,X
5026201,M,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18871,-3482,1,0,0,0,Security staff,2.0,0,0
5026225,M,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-24247,-377,1,0,1,0,Security staff,2.0,0,0
5026226,M,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-24247,-377,1,0,1,0,Security staff,2.0,0,0
5026238,F,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15123,-2873,1,0,1,0,Sales staff,2.0,0,0
5026276,F,N,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13935,-560,1,1,1,0,Laborers,4.0,0,0
5026314,M,Y,N,1,135000.0,Commercial associate,Higher education,Married,House / apartment,-15868,-2842,1,0,0,0,Managers,3.0,0,C
5026394,F,N,Y,0,58500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-19566,-6129,1,1,0,0,Core staff,1.0,0,0
5026432,F,Y,Y,0,108000.0,Working,Secondary / secondary special,Married,Municipal apartment,-19316,-6039,1,0,0,0,Core staff,2.0,0,X
5026453,M,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12377,-3207,1,1,1,0,Core staff,1.0,0,X
5026454,M,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12377,-3207,1,1,1,0,Core staff,1.0,0,X
5026469,F,N,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-16616,-2722,1,1,1,0,Realty agents,3.0,0,0
5026471,F,N,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-16616,-2722,1,1,1,0,Realty agents,3.0,0,0
5026472,F,Y,Y,1,126000.0,Working,Secondary / secondary special,Married,House / apartment,-8069,-499,1,0,0,0,Waiters/barmen staff,3.0,0,X
5026473,F,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16511,-3148,1,0,0,0,Laborers,2.0,0,C
5026497,F,N,Y,0,225000.0,Working,Secondary / secondary special,Separated,House / apartment,-17216,-1138,1,0,0,0,Laborers,1.0,0,0
5026516,F,Y,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13028,-104,1,0,1,0,Sales staff,4.0,0,X
5026540,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15839,-1381,1,0,1,0,High skill tech staff,1.0,0,X
5026560,M,N,Y,1,99000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18979,-4609,1,0,0,0,Laborers,2.0,0,0
5026583,M,N,Y,0,67500.0,Working,Higher education,Single / not married,House / apartment,-19718,-2052,1,0,1,0,Laborers,1.0,0,0
5026632,F,N,Y,0,99000.0,Working,Secondary / secondary special,Separated,House / apartment,-18068,-8870,1,0,0,0,Medicine staff,1.0,0,X
5026689,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,-17482,-2264,1,0,0,0,Sales staff,1.0,0,0
5026691,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,-17482,-2264,1,0,0,0,Sales staff,1.0,0,0
5026706,M,N,Y,0,76500.0,Working,Higher education,Married,House / apartment,-19862,-2295,1,1,1,0,Laborers,2.0,0,0
5026708,M,N,Y,0,76500.0,Working,Higher education,Married,House / apartment,-19862,-2295,1,1,1,0,Laborers,2.0,0,0
5026715,M,Y,N,2,247500.0,Working,Secondary / secondary special,Married,With parents,-12149,-195,1,0,0,0,Drivers,4.0,0,C
5026732,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14166,-1991,1,0,0,0,Core staff,1.0,0,0
5026739,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14166,-1991,1,0,0,0,Core staff,1.0,0,0
5026744,M,Y,Y,0,216000.0,Commercial associate,Higher education,Married,House / apartment,-19147,-1868,1,0,1,0,Laborers,2.0,0,0
5026745,M,Y,Y,0,216000.0,Commercial associate,Higher education,Married,House / apartment,-19147,-1868,1,0,1,0,Laborers,2.0,0,0
5028241,F,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,-18042,-1603,1,0,1,1,Laborers,1.0,0,X
5028245,F,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,-18042,-1603,1,0,1,1,Laborers,1.0,0,0
5028248,F,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,-18042,-1603,1,0,1,1,Laborers,1.0,0,0
5028252,M,Y,N,4,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15328,-2578,1,0,0,0,Security staff,6.0,0,C
5028253,M,Y,N,4,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15328,-2578,1,0,0,0,Security staff,6.0,0,0
5028254,M,Y,N,4,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15328,-2578,1,0,0,0,Security staff,6.0,0,0
5028255,M,Y,N,4,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15328,-2578,1,0,0,0,Security staff,6.0,0,C
5028256,F,Y,Y,1,130500.0,Working,Secondary / secondary special,Married,House / apartment,-14152,-5560,1,0,0,0,Cooking staff,3.0,0,0
5028257,F,Y,Y,1,130500.0,Working,Secondary / secondary special,Married,House / apartment,-14152,-5560,1,0,0,0,Cooking staff,3.0,0,C
5028259,F,Y,Y,1,130500.0,Working,Secondary / secondary special,Married,House / apartment,-14152,-5560,1,0,0,0,Cooking staff,3.0,0,C
5028260,F,Y,Y,1,130500.0,Working,Secondary / secondary special,Married,House / apartment,-14152,-5560,1,0,0,0,Cooking staff,3.0,0,0
5028261,F,Y,Y,1,130500.0,Working,Secondary / secondary special,Married,House / apartment,-14152,-5560,1,0,0,0,Cooking staff,3.0,0,C
5028263,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,Municipal apartment,-11444,-630,1,0,0,0,Core staff,2.0,0,X
5028265,M,N,Y,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16274,-1452,1,0,1,0,Laborers,2.0,0,C
5028266,M,N,Y,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16274,-1452,1,0,1,0,Laborers,2.0,0,C
5028267,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-11688,-1299,1,0,0,1,Laborers,2.0,0,0
5028268,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-11688,-1299,1,0,0,1,Laborers,2.0,0,C
5028269,M,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-17293,-203,1,0,1,1,Laborers,3.0,0,C
5028271,M,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-17293,-203,1,0,1,1,Laborers,3.0,0,0
5028272,M,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-17293,-203,1,0,1,1,Laborers,3.0,0,C
5028274,F,Y,N,2,360000.0,Working,Incomplete higher,Married,House / apartment,-12730,-2213,1,0,0,0,Accountants,4.0,0,C
5028275,F,Y,N,2,360000.0,Working,Incomplete higher,Married,House / apartment,-12730,-2213,1,0,0,0,Accountants,4.0,0,C
5028276,F,Y,N,2,360000.0,Working,Incomplete higher,Married,House / apartment,-12730,-2213,1,0,0,0,Accountants,4.0,0,C
5028277,F,Y,N,2,360000.0,Working,Incomplete higher,Married,House / apartment,-12730,-2213,1,0,0,0,Accountants,4.0,0,0
5028293,F,N,Y,0,292500.0,Working,Higher education,Separated,House / apartment,-19736,-12621,1,0,1,0,Core staff,1.0,0,C
5028296,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,-13914,-507,1,0,0,0,Laborers,1.0,0,C
5028302,M,Y,Y,0,360000.0,Commercial associate,Incomplete higher,Married,House / apartment,-19834,-477,1,0,0,0,Managers,2.0,0,X
5028303,M,Y,Y,0,360000.0,Commercial associate,Incomplete higher,Married,House / apartment,-19834,-477,1,0,0,0,Managers,2.0,0,0
5028304,M,Y,Y,0,360000.0,Commercial associate,Incomplete higher,Married,House / apartment,-19834,-477,1,0,0,0,Managers,2.0,0,X
5028305,M,Y,Y,0,360000.0,Commercial associate,Incomplete higher,Married,House / apartment,-19834,-477,1,0,0,0,Managers,2.0,0,C
5028307,M,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-11888,-295,1,0,0,0,Security staff,2.0,0,0
5028314,M,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-11888,-295,1,0,0,0,Security staff,2.0,0,0
5028315,F,Y,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13829,-3248,1,0,1,0,High skill tech staff,3.0,0,C
5028316,F,Y,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13829,-3248,1,0,1,0,High skill tech staff,3.0,0,C
5028318,F,Y,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13829,-3248,1,0,1,0,High skill tech staff,3.0,0,C
5028327,F,N,Y,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17988,-630,1,0,1,0,Sales staff,2.0,0,0
5028329,F,Y,Y,0,76500.0,State servant,Secondary / secondary special,Married,House / apartment,-19395,-3156,1,1,1,0,Core staff,2.0,0,C
5028330,F,Y,Y,0,76500.0,State servant,Secondary / secondary special,Married,House / apartment,-19395,-3156,1,1,1,0,Core staff,2.0,0,0
5028331,F,Y,Y,0,76500.0,State servant,Secondary / secondary special,Married,House / apartment,-19395,-3156,1,1,1,0,Core staff,2.0,0,0
5028337,F,Y,N,1,225000.0,Working,Higher education,Single / not married,With parents,-13861,-5408,1,0,0,0,Laborers,2.0,0,0
5028338,F,Y,N,1,225000.0,Working,Higher education,Single / not married,With parents,-13861,-5408,1,0,0,0,Laborers,2.0,0,C
5028341,F,Y,N,1,225000.0,Working,Higher education,Single / not married,With parents,-13861,-5408,1,0,0,0,Laborers,2.0,0,C
5028342,F,Y,N,1,225000.0,Working,Higher education,Single / not married,With parents,-13861,-5408,1,0,0,0,Laborers,2.0,0,C
5028343,F,Y,N,1,225000.0,Working,Higher education,Single / not married,With parents,-13861,-5408,1,0,0,0,Laborers,2.0,0,C
5028346,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17524,-2182,1,1,1,0,Laborers,2.0,0,0
5028348,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17524,-2182,1,1,1,0,Laborers,2.0,0,0
5028349,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17524,-2182,1,1,1,0,Laborers,2.0,0,X
