ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,MONTHS_BALANCE,STATUS
5113871,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-16115,-985,1,0,0,0,Sales staff,2.0,-24.0,C
5113872,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-16115,-985,1,0,0,0,Sales staff,2.0,-3.0,0
5113873,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-16115,-985,1,0,0,0,Sales staff,2.0,-7.5,C
5113874,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-16115,-985,1,0,0,0,Sales staff,2.0,-20.0,X
5113875,M,N,N,0,382500.0,Working,Higher education,Married,House / apartment,-16300,-3146,1,1,1,0,Sales staff,2.0,-9.0,C
5113880,F,N,N,2,180000.0,State servant,Higher education,Married,House / apartment,-13727,-5215,1,0,0,0,Managers,4.0,-27.0,X
5113881,F,N,N,2,180000.0,State servant,Higher education,Married,House / apartment,-13727,-5215,1,0,0,0,Managers,4.0,-21.0,C
5113883,F,N,N,2,180000.0,State servant,Higher education,Married,House / apartment,-13727,-5215,1,0,0,0,Managers,4.0,-4.5,0
5113884,F,N,N,2,180000.0,State servant,Higher education,Married,House / apartment,-13727,-5215,1,0,0,0,Managers,4.0,-8.5,X
5113885,F,N,N,2,180000.0,State servant,Higher education,Married,House / apartment,-13727,-5215,1,0,0,0,Managers,4.0,-13.0,C
5113888,M,Y,N,0,162000.0,Working,Secondary / secondary special,Married,House / apartment,-19340,-4089,1,1,0,1,Security staff,2.0,-12.5,X
5113889,M,Y,N,0,162000.0,Working,Secondary / secondary special,Married,House / apartment,-19340,-4089,1,1,0,1,Security staff,2.0,-5.0,C
5113890,M,Y,N,0,162000.0,Working,Secondary / secondary special,Married,House / apartment,-19340,-4089,1,1,0,1,Security staff,2.0,-5.5,C
5113893,M,Y,N,0,162000.0,Working,Secondary / secondary special,Married,House / apartment,-19340,-4089,1,1,0,1,Security staff,2.0,-21.5,C
5113894,M,Y,N,0,162000.0,Working,Secondary / secondary special,Married,House / apartment,-19340,-4089,1,1,0,1,Security staff,2.0,-2.5,0
5113895,M,Y,N,0,162000.0,Working,Secondary / secondary special,Married,House / apartment,-19340,-4089,1,1,0,1,Security staff,2.0,-12.5,0
5113896,M,Y,N,0,162000.0,Working,Secondary / secondary special,Married,House / apartment,-19340,-4089,1,1,0,1,Security staff,2.0,-30.5,0
5113897,M,Y,N,0,162000.0,Working,Secondary / secondary special,Married,House / apartment,-19340,-4089,1,1,0,1,Security staff,2.0,-29.0,C
5113899,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-19124,-5064,1,0,1,0,Laborers,2.0,-8.5,0
5113900,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-19124,-5064,1,0,1,0,Laborers,2.0,-30.0,C
5113902,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-19124,-5064,1,0,1,0,Laborers,2.0,-6.5,X
5113903,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-19124,-5064,1,0,1,0,Laborers,2.0,-18.0,X
5113904,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-19124,-5064,1,0,1,0,Laborers,2.0,-15.5,C
5113905,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-19124,-5064,1,0,1,0,Laborers,2.0,-20.0,C
5113906,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-19124,-5064,1,0,1,0,Laborers,2.0,-38.0,C
5113907,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-19124,-5064,1,0,1,0,Laborers,2.0,-11.5,C
5113908,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-19124,-5064,1,0,1,0,Laborers,2.0,-4.5,X
5113909,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-19124,-5064,1,0,1,0,Laborers,2.0,-6.5,X
5113910,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-19124,-5064,1,0,1,0,Laborers,2.0,-11.5,C
5113911,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-19124,-5064,1,0,1,0,Laborers,2.0,-17.5,C
5113912,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-19124,-5064,1,0,1,0,Laborers,2.0,-28.5,C
5113946,F,N,N,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12782,-224,1,1,0,0,Laborers,4.0,-7.5,C
5113947,F,N,N,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12782,-224,1,1,0,0,Laborers,4.0,-11.5,X
5113948,F,N,N,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12782,-224,1,1,0,0,Laborers,4.0,-4.5,C
5113952,M,Y,N,2,153000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13524,-2173,1,0,0,0,Laborers,4.0,-15.5,C
5113953,M,Y,N,0,360000.0,Commercial associate,Higher education,Separated,House / apartment,-13044,-1747,1,0,1,0,Managers,1.0,-15.5,C
5113954,F,N,N,0,67500.0,State servant,Secondary / secondary special,Married,Municipal apartment,-17104,-3024,1,1,0,0,Core staff,2.0,-12.0,X
5113955,F,N,N,0,67500.0,State servant,Secondary / secondary special,Married,Municipal apartment,-17104,-3024,1,1,0,0,Core staff,2.0,-16.5,C
5113956,F,N,N,0,67500.0,State servant,Secondary / secondary special,Married,Municipal apartment,-17104,-3024,1,1,0,0,Core staff,2.0,-23.5,X
5113957,F,N,N,0,67500.0,State servant,Secondary / secondary special,Married,Municipal apartment,-17104,-3024,1,1,0,0,Core staff,2.0,-2.0,0
5113958,F,N,N,0,67500.0,State servant,Secondary / secondary special,Married,Municipal apartment,-17104,-3024,1,1,0,0,Core staff,2.0,-12.5,C
5113959,M,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13602,-1382,1,1,1,0,Drivers,1.0,-10.5,0
5113960,M,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13602,-1382,1,1,1,0,Drivers,1.0,-19.0,X
5113961,M,Y,N,0,247500.0,Working,Incomplete higher,Single / not married,House / apartment,-8560,-316,1,1,0,0,Managers,1.0,-24.0,X
5113962,M,Y,N,0,247500.0,Working,Incomplete higher,Single / not married,House / apartment,-8560,-316,1,1,0,0,Managers,1.0,-26.0,X
5113963,M,Y,N,0,247500.0,Working,Incomplete higher,Single / not married,House / apartment,-8560,-316,1,1,0,0,Managers,1.0,-2.0,0
5113964,M,Y,N,0,247500.0,Working,Incomplete higher,Single / not married,House / apartment,-8560,-316,1,1,0,0,Managers,1.0,-3.5,0
5113965,M,Y,N,0,247500.0,Working,Incomplete higher,Single / not married,House / apartment,-8560,-316,1,1,0,0,Managers,1.0,-1.5,0
5113966,M,Y,N,0,247500.0,Working,Incomplete higher,Single / not married,House / apartment,-8560,-316,1,1,0,0,Managers,1.0,-6.5,C
5113967,M,Y,N,0,247500.0,Working,Incomplete higher,Single / not married,House / apartment,-8560,-316,1,1,0,0,Managers,1.0,-22.0,X
5113968,M,Y,N,1,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16538,-3846,1,1,0,0,Managers,3.0,-6.5,C
5113969,M,Y,N,1,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16538,-3846,1,1,0,0,Managers,3.0,-16.0,C
5113970,M,Y,N,1,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16538,-3846,1,1,0,0,Managers,3.0,-31.0,C
5113972,M,Y,N,1,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16538,-3846,1,1,0,0,Managers,3.0,-17.0,C
5113973,M,Y,N,1,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16538,-3846,1,1,0,0,Managers,3.0,-51.5,C
5113974,M,Y,N,1,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16538,-3846,1,1,0,0,Managers,3.0,-7.0,0
5113975,M,Y,N,1,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16538,-3846,1,1,0,0,Managers,3.0,-34.0,C
5113976,M,Y,N,0,270000.0,Working,Incomplete higher,Married,House / apartment,-11955,-893,1,1,1,1,Laborers,2.0,-19.5,C
5113977,M,Y,N,0,270000.0,Working,Incomplete higher,Married,House / apartment,-11955,-893,1,1,1,1,Laborers,2.0,-16.5,C
5113978,M,Y,N,0,270000.0,Working,Incomplete higher,Married,House / apartment,-11955,-893,1,1,1,1,Laborers,2.0,-18.5,C
5113979,M,Y,N,0,270000.0,Working,Incomplete higher,Married,House / apartment,-11955,-893,1,1,1,1,Laborers,2.0,-26.5,C
5113980,M,Y,N,0,270000.0,Working,Incomplete higher,Married,House / apartment,-11955,-893,1,1,1,1,Laborers,2.0,-21.5,C
5113981,M,Y,N,0,270000.0,Working,Incomplete higher,Married,House / apartment,-11955,-893,1,1,1,1,Laborers,2.0,-19.5,C
5113982,M,Y,N,0,270000.0,Working,Incomplete higher,Married,House / apartment,-11955,-893,1,1,1,1,Laborers,2.0,-2.0,0
5113983,M,Y,N,0,270000.0,Working,Incomplete higher,Married,House / apartment,-11955,-893,1,1,1,1,Laborers,2.0,-5.0,C
5113984,M,Y,N,0,270000.0,Working,Incomplete higher,Married,House / apartment,-11955,-893,1,1,1,1,Laborers,2.0,-15.0,C
5113986,M,N,N,0,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12069,-1959,1,0,1,0,Low-skill Laborers,2.0,-4.0,C
5113987,M,Y,N,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-19484,-6798,1,0,0,0,Managers,2.0,-48.0,C
5113988,M,Y,N,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-19484,-6798,1,0,0,0,Managers,2.0,-13.0,X
5113989,M,Y,N,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-19484,-6798,1,0,0,0,Managers,2.0,-13.0,X
5113990,M,Y,N,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-19484,-6798,1,0,0,0,Managers,2.0,-27.0,X
5113992,F,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13446,-2720,1,0,0,0,Sales staff,4.0,-16.0,0
5113993,F,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13446,-2720,1,0,0,0,Sales staff,4.0,-16.0,C
5113994,F,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13446,-2720,1,0,0,0,Sales staff,4.0,-9.5,C
5113995,F,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13446,-2720,1,0,0,0,Sales staff,4.0,-20.5,X
5113996,F,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13446,-2720,1,0,0,0,Sales staff,4.0,-32.0,C
5113997,F,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13446,-2720,1,0,0,0,Sales staff,4.0,-15.5,C
5113998,F,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13446,-2720,1,0,0,0,Sales staff,4.0,-18.5,C
5113999,F,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13446,-2720,1,0,0,0,Sales staff,4.0,-24.0,X
5114000,F,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13446,-2720,1,0,0,0,Sales staff,4.0,-19.5,C
5114001,F,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13446,-2720,1,0,0,0,Sales staff,4.0,-22.0,C
5114002,F,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13446,-2720,1,0,0,0,Sales staff,4.0,-25.0,X
5114003,F,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13446,-2720,1,0,0,0,Sales staff,4.0,-22.5,C
5114004,F,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13446,-2720,1,0,0,0,Sales staff,4.0,-9.5,C
5114005,F,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13446,-2720,1,0,0,0,Sales staff,4.0,-22.5,C
5114006,F,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13446,-2720,1,0,0,0,Sales staff,4.0,-10.0,0
5114007,F,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13446,-2720,1,0,0,0,Sales staff,4.0,-15.0,C
5114008,F,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13446,-2720,1,0,0,0,Sales staff,4.0,-10.5,0
5114009,F,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13446,-2720,1,0,0,0,Sales staff,4.0,-3.5,C
5114010,F,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13446,-2720,1,0,0,0,Sales staff,4.0,-13.5,X
5114014,M,Y,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8107,-985,1,0,0,0,Drivers,1.0,-12.0,C
5114015,M,Y,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8107,-985,1,0,0,0,Drivers,1.0,-3.0,0
5114016,M,Y,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8107,-985,1,0,0,0,Drivers,1.0,-20.5,0
5114017,M,Y,N,0,180000.0,Working,Higher education,Married,House / apartment,-9667,-1016,1,0,1,0,Laborers,2.0,-3.5,X
5114018,M,Y,N,0,180000.0,Working,Higher education,Married,House / apartment,-9667,-1016,1,0,1,0,Laborers,2.0,-12.5,C
5114019,M,Y,N,0,180000.0,Working,Higher education,Married,House / apartment,-9667,-1016,1,0,1,0,Laborers,2.0,-3.0,X
5114020,M,Y,N,0,180000.0,Working,Higher education,Married,House / apartment,-9667,-1016,1,0,1,0,Laborers,2.0,-8.5,C
5114021,M,Y,N,0,180000.0,Working,Higher education,Married,House / apartment,-9667,-1016,1,0,1,0,Laborers,2.0,-2.0,0
5114022,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12415,-3695,1,0,0,0,Managers,2.0,-39.0,C
5114023,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12415,-3695,1,0,0,0,Managers,2.0,-23.5,0
5114024,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12415,-3695,1,0,0,0,Managers,2.0,-2.5,C
5114025,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12415,-3695,1,0,0,0,Managers,2.0,-8.0,0
5114056,F,N,N,0,112500.0,Working,Higher education,Separated,House / apartment,-17168,-2446,1,1,0,0,Sales staff,1.0,-19.0,C
5114057,F,N,N,0,112500.0,Working,Higher education,Separated,House / apartment,-17168,-2446,1,1,0,0,Sales staff,1.0,-32.0,C
5114059,F,N,N,0,112500.0,Working,Higher education,Separated,House / apartment,-17168,-2446,1,1,0,0,Sales staff,1.0,-5.0,C
5114064,M,N,N,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-14339,-316,1,1,0,0,Core staff,2.0,-25.5,C
5114065,M,N,N,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-14339,-316,1,1,0,0,Core staff,2.0,-14.5,X
5114067,M,N,N,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-14339,-316,1,1,0,0,Core staff,2.0,-31.0,C
5114068,M,N,N,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-14339,-316,1,1,0,0,Core staff,2.0,-24.5,0
5114069,M,N,N,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-14339,-316,1,1,0,0,Core staff,2.0,-11.0,C
5114070,M,N,N,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-14339,-316,1,1,0,0,Core staff,2.0,-15.5,C
5114071,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15238,-1016,1,0,0,0,Sales staff,2.0,-4.5,0
5114072,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15238,-1016,1,0,0,0,Sales staff,2.0,-4.5,C
5114073,F,Y,N,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,-10969,-163,1,0,0,1,Laborers,4.0,-25.5,X
5114074,F,Y,N,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,-10969,-163,1,0,0,1,Laborers,4.0,-49.5,X
5114075,F,Y,N,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,-10969,-163,1,0,0,1,Laborers,4.0,-7.0,X
5114076,F,Y,N,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,-10969,-163,1,0,0,1,Laborers,4.0,-33.5,X
5114077,F,Y,N,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,-10969,-163,1,0,0,1,Laborers,4.0,-5.5,X
5114078,F,Y,N,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,-10969,-163,1,0,0,1,Laborers,4.0,-3.5,0
5114079,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-13255,-2324,1,1,0,0,Sales staff,2.0,-52.0,X
5114080,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-13255,-2324,1,1,0,0,Sales staff,2.0,-1.5,0
5114092,M,Y,N,0,135000.0,Working,Lower secondary,Married,Co-op apartment,-13241,-436,1,1,1,0,Laborers,2.0,-19.5,C
5114094,M,Y,N,0,135000.0,Working,Lower secondary,Married,Co-op apartment,-13241,-436,1,1,1,0,Laborers,2.0,-27.0,C
5114098,M,Y,N,0,135000.0,Working,Lower secondary,Married,Co-op apartment,-13241,-436,1,1,1,0,Laborers,2.0,-42.5,X
5114099,M,Y,N,0,135000.0,Working,Lower secondary,Married,Co-op apartment,-13241,-436,1,1,1,0,Laborers,2.0,-26.5,X
5114100,M,Y,N,0,135000.0,Working,Lower secondary,Married,Co-op apartment,-13241,-436,1,1,1,0,Laborers,2.0,-11.0,X
5114101,M,Y,N,0,135000.0,Working,Lower secondary,Married,Co-op apartment,-13241,-436,1,1,1,0,Laborers,2.0,-13.5,0
5114102,M,Y,N,0,135000.0,Working,Lower secondary,Married,Co-op apartment,-13241,-436,1,1,1,0,Laborers,2.0,-16.5,C
5114106,F,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15355,-3999,1,0,1,0,Sales staff,2.0,-32.0,C
5114107,F,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15355,-3999,1,0,1,0,Sales staff,2.0,-6.0,0
5114108,F,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15355,-3999,1,0,1,0,Sales staff,2.0,-20.5,0
5114109,F,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15355,-3999,1,0,1,0,Sales staff,2.0,-21.5,C
5114112,M,Y,N,0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,-17054,-712,1,0,1,0,Security staff,1.0,-9.5,X
5114113,M,Y,N,0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,-17054,-712,1,0,1,0,Security staff,1.0,-13.5,X
5114114,M,Y,N,0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,-17054,-712,1,0,1,0,Security staff,1.0,-3.0,C
5114116,M,Y,N,0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,-17054,-712,1,0,1,0,Security staff,1.0,-49.5,X
5114124,M,N,N,1,166500.0,Working,Secondary / secondary special,Married,House / apartment,-11459,-1046,1,1,0,0,Core staff,3.0,-14.0,C
5114125,M,N,N,1,166500.0,Working,Secondary / secondary special,Married,House / apartment,-11459,-1046,1,1,0,0,Core staff,3.0,-15.5,X
5114126,M,N,N,1,166500.0,Working,Secondary / secondary special,Married,House / apartment,-11459,-1046,1,1,0,0,Core staff,3.0,-3.0,C
5114127,M,N,N,1,166500.0,Working,Secondary / secondary special,Married,House / apartment,-11459,-1046,1,1,0,0,Core staff,3.0,-5.0,C
5114128,M,N,N,1,166500.0,Working,Secondary / secondary special,Married,House / apartment,-11459,-1046,1,1,0,0,Core staff,3.0,-10.5,C
5114129,F,N,N,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-20875,-3785,1,0,0,0,High skill tech staff,2.0,-10.5,C
5114130,F,N,N,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-20875,-3785,1,0,0,0,High skill tech staff,2.0,-12.5,C
5114131,F,N,N,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-20875,-3785,1,0,0,0,High skill tech staff,2.0,-22.0,C
5114132,F,N,N,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-20875,-3785,1,0,0,0,High skill tech staff,2.0,-2.0,0
5114133,F,N,N,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-20875,-3785,1,0,0,0,High skill tech staff,2.0,-9.5,X
5114134,F,N,N,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-20875,-3785,1,0,0,0,High skill tech staff,2.0,-14.5,C
5114135,F,N,N,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-20875,-3785,1,0,0,0,High skill tech staff,2.0,-9.0,0
5114136,F,N,N,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-20875,-3785,1,0,0,0,High skill tech staff,2.0,-6.5,X
5114137,F,N,N,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-20875,-3785,1,0,0,0,High skill tech staff,2.0,-22.5,C
5114138,F,N,N,2,180000.0,State servant,Secondary / secondary special,Married,Office apartment,-11176,-2904,1,1,0,0,Laborers,4.0,-22.5,X
5114149,F,Y,N,0,225000.0,Working,Higher education,Married,House / apartment,-15318,-5490,1,0,0,0,Accountants,2.0,-38.5,X
5114150,F,Y,N,0,225000.0,Working,Higher education,Married,House / apartment,-15318,-5490,1,0,0,0,Accountants,2.0,-53.5,X
5114151,F,Y,N,0,225000.0,Working,Higher education,Married,House / apartment,-15318,-5490,1,0,0,0,Accountants,2.0,-47.5,X
5114153,F,Y,N,0,225000.0,Working,Higher education,Married,House / apartment,-15318,-5490,1,0,0,0,Accountants,2.0,-5.0,X
5114154,F,Y,N,0,225000.0,Working,Higher education,Married,House / apartment,-15318,-5490,1,0,0,0,Accountants,2.0,-5.0,X
5114155,F,Y,N,0,225000.0,Working,Higher education,Married,House / apartment,-15318,-5490,1,0,0,0,Accountants,2.0,-27.5,X
5114156,F,Y,N,0,225000.0,Working,Higher education,Married,House / apartment,-15318,-5490,1,0,0,0,Accountants,2.0,-2.0,X
5114167,M,N,N,2,112500.0,Working,Higher education,Married,With parents,-14266,-1138,1,1,1,0,Laborers,4.0,-11.0,C
5114183,M,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8242,-801,1,1,0,0,Laborers,1.0,-4.0,C
5114184,M,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8242,-801,1,1,0,0,Laborers,1.0,-1.5,0
5114185,M,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8242,-801,1,1,0,0,Laborers,1.0,-11.5,C
5114201,M,Y,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14136,-2628,1,1,0,0,Managers,4.0,-28.0,C
5114202,M,Y,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14136,-2628,1,1,0,0,Managers,4.0,-20.0,C
5114203,M,Y,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14136,-2628,1,1,0,0,Managers,4.0,-3.5,C
5114207,M,Y,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14136,-2628,1,1,0,0,Managers,4.0,-21.5,C
5114208,M,Y,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14136,-2628,1,1,0,0,Managers,4.0,-0.5,0
5114209,M,Y,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14136,-2628,1,1,0,0,Managers,4.0,0.0,0
5114210,M,Y,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14136,-2628,1,1,0,0,Managers,4.0,-1.5,0
5114211,M,Y,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14136,-2628,1,1,0,0,Managers,4.0,-3.5,C
5114212,M,Y,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14136,-2628,1,1,0,0,Managers,4.0,-6.0,X
5114213,M,Y,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14136,-2628,1,1,0,0,Managers,4.0,-8.5,C
5114214,M,Y,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14136,-2628,1,1,0,0,Managers,4.0,-9.5,C
5114215,M,Y,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14136,-2628,1,1,0,0,Managers,4.0,-26.0,C
5114216,M,Y,N,2,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14136,-2628,1,1,0,0,Managers,4.0,-22.0,C
5114217,M,Y,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14136,-2628,1,1,0,0,Managers,4.0,-27.5,X
5114220,M,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12002,-2262,1,1,0,0,Sales staff,2.0,-6.0,C
5114221,M,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12002,-2262,1,1,0,0,Sales staff,2.0,-14.5,C
5114222,M,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12002,-2262,1,1,0,0,Sales staff,2.0,-8.5,C
5114223,M,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12002,-2262,1,1,0,0,Sales staff,2.0,-10.0,C
5114224,M,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12002,-2262,1,1,0,0,Sales staff,2.0,-21.5,C
5114225,M,Y,N,2,247500.0,Working,Secondary / secondary special,Married,House / apartment,-18338,-5673,1,1,0,0,Laborers,4.0,-1.5,X
5114227,M,Y,N,2,247500.0,Working,Secondary / secondary special,Married,House / apartment,-18338,-5673,1,1,0,0,Laborers,4.0,-26.5,X
5114228,M,Y,N,2,247500.0,Working,Secondary / secondary special,Married,House / apartment,-18338,-5673,1,1,0,0,Laborers,4.0,-19.5,X
5114229,M,Y,N,2,247500.0,Working,Secondary / secondary special,Married,House / apartment,-18338,-5673,1,1,0,0,Laborers,4.0,-19.5,X
5114230,M,Y,N,2,247500.0,Working,Secondary / secondary special,Married,House / apartment,-18338,-5673,1,1,0,0,Laborers,4.0,-20.5,X
5114231,M,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-18672,-2477,1,1,1,0,Laborers,2.0,-25.5,C
5114232,M,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-18672,-2477,1,1,1,0,Laborers,2.0,-25.5,C
5114233,M,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-18672,-2477,1,1,1,0,Laborers,2.0,-2.0,X
5114234,M,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-18672,-2477,1,1,1,0,Laborers,2.0,-3.5,C
5114235,M,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-18672,-2477,1,1,1,0,Laborers,2.0,-11.5,0
5114236,F,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-16723,-712,1,1,0,0,Managers,2.0,-22.0,C
